participant_id,fixation_id,x,y,preference
12,2,381.6,613.2,Caprice
12,3,513.2,371.3,Caprice
12,4,1387.8,322.3,Caprice
12,5,1783.2,376.7,Caprice
12,6,1446.4,684.0,Caprice
12,7,588.0,821.1,Caprice
12,8,1464.9,349.6,Caprice
12,9,1722.2,413.4,Caprice
13,1,1436.4,202.3,WaferRoll
13,2,509.4,496.7,WaferRoll
13,3,574.9,732.1,WaferRoll
13,4,1489.6,305.7,WaferRoll
13,5,1439.4,314.1,WaferRoll
13,6,291.0,834.6,WaferRoll
13,7,739.7,259.2,WaferRoll
13,8,1434.7,236.6,WaferRoll
13,9,1561.8,619.1,WaferRoll
13,10,691.2,701.0,WaferRoll
14,1,500.3,743.1,WaferRoll
14,2,508.5,280.7,WaferRoll
14,3,1548.6,758.7,WaferRoll
14,4,1504.9,311.8,WaferRoll
14,5,1521.1,786.6,WaferRoll
14,6,1653.2,411.3,WaferRoll
14,7,1400.3,274.8,WaferRoll
14,8,627.4,322.7,WaferRoll
14,9,1439.3,640.3,WaferRoll
15,1,414.6,674.5,WaferRoll
15,2,591.2,368.9,WaferRoll
15,3,630.9,793.9,WaferRoll
15,4,543.4,282.1,WaferRoll
15,5,1450.0,284.5,WaferRoll
15,6,1485.5,358.8,WaferRoll
15,7,458.7,756.3,WaferRoll
15,8,444.6,758.7,WaferRoll
15,9,1450.5,311.8,WaferRoll
15,10,1406.5,686.0,WaferRoll
16,1,1556.6,795.8,WaferRoll
16,2,1434.8,739.4,WaferRoll
16,3,645.8,290.2,WaferRoll
16,4,578.8,314.4,WaferRoll
16,5,1499.6,327.2,WaferRoll
16,6,1554.8,694.8,WaferRoll
17,1,415.2,725.1,WaferRoll
17,2,1543.4,314.0,WaferRoll
17,3,524.7,414.9,WaferRoll
17,4,1550.5,775.8,WaferRoll
17,5,597.9,326.0,WaferRoll
17,6,1520.4,660.1,WaferRoll
18,1,1440.5,661.4,WaferRoll
18,2,1407.3,788.5,WaferRoll
18,3,1610.0,686.8,WaferRoll
18,4,564.7,742.2,WaferRoll
18,5,443.4,593.3,WaferRoll
18,6,549.9,244.1,WaferRoll
18,7,1496.7,706.8,WaferRoll
19,1,523.3,270.0,Caprice
19,2,483.5,382.0,Caprice
19,3,548.2,302.0,Caprice
19,4,518.0,828.3,Caprice
19,5,1517.9,813.8,Caprice
19,6,1647.1,811.3,Caprice
19,7,1452.4,302.5,Caprice
19,8,389.1,266.9,Caprice
19,9,1458.2,319.0,Caprice
20,1,515.6,375.9,Caprice
20,2,1383.7,337.5,Caprice
20,3,1654.6,422.4,Caprice
20,4,1541.7,779.1,Caprice
20,5,1736.1,444.1,Caprice
20,6,497.8,745.7,Caprice
20,7,1720.6,508.4,Caprice
20,8,588.1,338.5,Caprice
20,9,1462.0,252.1,Caprice
20,10,470.1,377.6,Caprice
21,1,490.2,807.4,Caprice
21,2,1655.3,749.7,Caprice
21,3,506.6,815.0,Caprice
21,4,467.0,380.3,Caprice
21,5,1411.7,691.5,Caprice
21,6,619.8,682.1,Caprice
21,7,539.9,237.5,Caprice
22,1,1745.7,326.2,WaferRoll
22,2,421.5,263.5,WaferRoll
22,3,1561.7,656.1,WaferRoll
22,4,1545.7,762.6,WaferRoll
22,5,371.4,610.9,WaferRoll
22,6,636.9,268.7,WaferRoll
22,7,1710.6,418.6,WaferRoll
22,8,571.6,394.5,WaferRoll
22,9,1456.3,317.1,WaferRoll
23,1,780.8,8.0,Caprice
23,2,1769.7,452.9,Caprice
23,3,1453.7,763.9,Caprice
23,4,1493.1,240.9,Caprice
23,5,1398.8,695.6,Caprice
23,6,1419.3,315.9,Caprice
23,7,1765.3,398.9,Caprice
23,8,532.8,405.6,Caprice
23,9,1460.6,349.3,Caprice
23,10,502.4,789.7,Caprice
24,1,644.6,355.6,WaferRoll
24,2,619.5,245.1,WaferRoll
24,3,1740.2,476.1,WaferRoll
24,4,1494.1,660.3,WaferRoll
24,5,523.4,309.2,WaferRoll
24,6,1489.5,751.8,WaferRoll
24,7,473.9,653.6,WaferRoll
24,8,637.5,760.0,WaferRoll
24,9,619.6,413.1,WaferRoll
25,1,551.5,307.3,WaferRoll
25,2,495.6,741.2,WaferRoll
25,3,1437.8,309.7,WaferRoll
25,4,1481.7,665.6,WaferRoll
25,5,1412.2,307.0,WaferRoll
25,6,1409.6,290.2,WaferRoll
25,7,1758.1,416.8,WaferRoll
26,1,1549.1,679.4,Caprice
26,2,634.6,350.9,Caprice
26,3,1457.3,419.0,Caprice
26,4,1558.2,669.2,Caprice
26,5,435.1,758.4,Caprice
26,6,1428.4,308.0,Caprice
26,7,1507.7,269.5,Caprice
26,8,530.2,641.1,Caprice
26,9,1519.9,293.6,Caprice
27,1,1610.9,656.3,Caprice
27,2,1594.2,768.0,Caprice
27,3,1762.9,435.1,Caprice
27,4,663.9,647.5,Caprice
27,5,504.8,750.8,Caprice
27,6,1471.4,229.0,Caprice
27,7,475.5,704.3,Caprice
28,1,1434.5,342.2,Caprice
28,2,489.3,717.0,Caprice
28,3,1474.5,326.9,Caprice
28,4,650.4,431.6,Caprice
28,5,512.3,350.0,Caprice
28,6,1577.0,713.1,Caprice
28,7,549.3,696.1,Caprice
28,8,1439.0,673.0,Caprice
29,1,542.7,320.8,WaferRoll
29,2,500.3,288.8,WaferRoll
29,3,424.9,749.7,WaferRoll
29,4,1476.1,251.2,WaferRoll
29,5,1457.8,274.7,WaferRoll
29,6,1432.5,293.7,WaferRoll
29,7,1435.1,253.1,WaferRoll
29,8,413.3,305.2,WaferRoll
29,9,550.1,732.9,WaferRoll
30,1,1457.9,791.7,Caprice
30,2,497.9,730.5,Caprice
30,3,1376.9,803.7,Caprice
30,4,527.1,810.5,Caprice
30,5,632.1,481.4,Caprice
30,6,1713.6,376.7,Caprice
30,7,1445.2,762.5,Caprice
30,8,1363.2,721.4,Caprice
30,9,577.4,705.4,Caprice
31,1,1756.3,516.5,Caprice
31,2,1328.5,879.9,Caprice
31,3,1542.9,632.2,Caprice
31,4,1433.6,265.7,Caprice
31,5,632.6,746.6,Caprice
31,6,1404.9,322.6,Caprice
31,7,1427.5,347.3,Caprice
31,8,1742.0,366.0,Caprice
31,9,1414.4,897.2,Caprice
31,10,530.5,883.0,Caprice
32,1,584.9,354.8,Caprice
32,2,1421.1,315.7,Caprice
32,3,1401.9,284.3,Caprice
32,4,1406.0,687.8,Caprice
32,5,1479.8,697.8,Caprice
32,6,1404.3,204.6,Caprice
32,7,463.8,366.8,Caprice
32,8,463.6,410.8,Caprice
33,1,1734.6,457.5,WaferRoll
33,2,500.5,718.6,WaferRoll
33,3,1757.2,409.9,WaferRoll
33,4,641.0,235.2,WaferRoll
33,5,1480.6,638.1,WaferRoll
33,6,1790.9,457.4,WaferRoll
33,7,637.8,694.4,WaferRoll
33,8,1438.3,360.3,WaferRoll
33,9,536.8,394.9,WaferRoll
34,1,1382.2,268.3,Caprice
34,2,419.6,339.0,Caprice
34,3,545.3,685.1,Caprice
34,4,1725.9,449.0,Caprice
34,5,1442.1,277.3,Caprice
34,6,485.1,322.1,Caprice
34,7,1421.1,252.9,Caprice
34,8,522.9,769.4,Caprice
35,1,1706.4,445.3,Caprice
35,2,1704.1,429.3,Caprice
35,3,1530.0,634.3,Caprice
35,4,428.0,318.3,Caprice
35,5,1496.7,799.6,Caprice
35,6,1392.1,281.6,Caprice
35,7,1586.1,607.2,Caprice
36,1,566.7,275.8,Caprice
36,2,545.0,709.2,Caprice
36,3,1508.2,344.0,Caprice
36,4,519.1,654.0,Caprice
36,5,1434.0,821.9,Caprice
36,6,596.8,468.7,Caprice
37,1,548.2,597.6,WaferRoll
37,2,1379.8,679.2,WaferRoll
37,3,497.2,399.4,WaferRoll
37,4,1489.6,302.9,WaferRoll
37,5,1719.7,457.6,WaferRoll
37,6,529.7,331.4,WaferRoll
37,7,1405.8,305.9,WaferRoll
37,8,1704.7,737.9,WaferRoll
38,1,1354.0,353.4,WaferRoll
38,2,1742.2,439.0,WaferRoll
38,3,501.6,640.7,WaferRoll
38,4,1785.7,401.3,WaferRoll
38,5,1448.2,283.1,WaferRoll
38,6,1574.4,764.7,WaferRoll
38,7,1115.8,457.2,WaferRoll
38,8,531.6,695.4,WaferRoll
38,9,1695.3,694.5,WaferRoll
38,10,1700.4,700.6,WaferRoll
39,1,421.7,267.3,WaferRoll
39,2,1464.4,248.2,WaferRoll
39,3,1716.6,411.8,WaferRoll
39,4,1478.9,289.3,WaferRoll
39,5,1369.9,266.9,WaferRoll
39,6,537.6,846.7,WaferRoll
39,7,1407.7,275.8,WaferRoll
39,8,1419.4,299.3,WaferRoll
40,1,1463.2,247.4,WaferRoll
40,2,457.0,512.8,WaferRoll
40,3,612.7,769.8,WaferRoll
40,4,811.4,717.4,WaferRoll
40,5,697.3,615.7,WaferRoll
40,6,564.0,331.2,WaferRoll
41,1,1461.6,294.1,WaferRoll
41,2,1448.9,345.7,WaferRoll
41,3,1484.0,329.8,WaferRoll
41,4,1476.0,290.4,WaferRoll
41,5,1381.2,823.6,WaferRoll
41,6,1370.0,281.3,WaferRoll
41,7,1810.6,439.0,WaferRoll
41,8,1782.3,463.0,WaferRoll
42,1,1687.2,453.7,Caprice
42,2,532.7,707.4,Caprice
42,3,1780.1,409.0,Caprice
42,4,1612.4,667.6,Caprice
42,5,1466.5,540.2,Caprice
42,6,1454.3,316.8,Caprice
42,7,1770.0,440.2,Caprice
42,8,516.7,673.1,Caprice
42,9,610.5,306.4,Caprice
43,1,1788.7,392.9,WaferRoll
43,2,1664.2,487.0,WaferRoll
43,3,529.6,741.1,WaferRoll
43,4,502.9,675.4,WaferRoll
43,5,569.3,418.0,WaferRoll
43,6,1452.2,737.6,WaferRoll
43,7,455.9,361.7,WaferRoll
43,8,619.4,446.9,WaferRoll
43,9,450.9,395.2,WaferRoll
44,1,403.8,672.5,WaferRoll
44,2,1460.3,320.7,WaferRoll
44,3,1427.8,843.7,WaferRoll
44,4,1764.2,387.3,WaferRoll
44,5,1432.7,263.0,WaferRoll
44,6,1548.2,320.5,WaferRoll
44,7,1433.5,787.8,WaferRoll
44,8,1749.6,410.3,WaferRoll
44,9,1776.4,392.4,WaferRoll
45,1,564.4,532.7,Caprice
45,2,515.6,796.0,Caprice
45,3,520.8,216.8,Caprice
45,4,470.4,819.9,Caprice
45,5,504.4,767.1,Caprice
45,6,554.0,402.0,Caprice
46,1,1405.9,666.3,Caprice
46,2,1506.4,307.3,Caprice
46,3,1458.2,210.2,Caprice
46,4,574.8,637.7,Caprice
46,5,1440.1,289.0,Caprice
46,6,484.6,636.3,Caprice
46,7,1375.3,327.4,Caprice
46,8,611.0,263.0,Caprice
46,9,502.5,356.1,Caprice
47,1,1781.7,374.9,Caprice
47,2,578.6,619.2,Caprice
47,3,1449.6,211.4,Caprice
47,4,446.1,641.9,Caprice
47,5,500.9,714.7,Caprice
47,6,572.5,752.6,Caprice
47,7,403.4,264.8,Caprice
48,1,1496.4,273.3,WaferRoll
48,2,1424.0,318.4,WaferRoll
48,3,445.8,788.8,WaferRoll
48,4,533.4,347.1,WaferRoll
48,5,610.5,345.1,WaferRoll
48,6,568.1,287.3,WaferRoll
48,7,1765.2,377.2,WaferRoll
48,8,1395.5,363.0,WaferRoll
48,9,539.5,749.7,WaferRoll
49,1,462.3,812.5,WaferRoll
49,2,164.9,621.6,WaferRoll
49,3,1438.4,306.6,WaferRoll
49,4,471.5,725.2,WaferRoll
49,5,1425.0,323.1,WaferRoll
49,6,1581.4,726.9,WaferRoll
49,7,420.0,604.6,WaferRoll
50,1,546.3,222.0,Caprice
50,2,1735.5,409.0,Caprice
50,3,1451.6,334.3,Caprice
50,4,1421.3,222.6,Caprice
50,5,459.3,635.1,Caprice
50,6,1442.3,610.2,Caprice
50,7,715.0,216.2,Caprice
51,1,1439.3,704.8,Caprice
51,2,1385.2,771.3,Caprice
51,3,493.4,369.7,Caprice
51,4,477.8,698.3,Caprice
51,5,1512.8,761.9,Caprice
51,6,609.5,451.3,Caprice
52,1,1436.9,322.3,WaferRoll
52,2,513.3,825.9,WaferRoll
52,3,600.5,447.5,WaferRoll
52,4,531.8,816.9,WaferRoll
52,5,460.1,941.4,WaferRoll
52,6,1439.3,637.4,WaferRoll
53,1,564.7,858.2,Caprice
53,2,1543.4,713.6,Caprice
53,3,1768.8,394.4,Caprice
53,4,1756.7,404.4,Caprice
53,5,1434.1,295.3,Caprice
53,6,449.3,669.4,Caprice
54,1,535.4,248.3,Caprice
54,2,589.2,725.1,Caprice
54,3,1640.1,646.5,Caprice
54,4,517.4,300.2,Caprice
54,5,1526.9,771.7,Caprice
54,6,1450.0,240.3,Caprice
54,7,1459.9,238.1,Caprice
54,8,393.9,330.5,Caprice
55,1,587.4,677.4,WaferRoll
55,2,1468.0,841.1,WaferRoll
55,3,1500.3,883.2,WaferRoll
55,4,1599.8,849.3,WaferRoll
55,5,1465.4,340.6,WaferRoll
55,6,415.0,207.6,WaferRoll
55,7,614.3,643.4,WaferRoll
55,8,155.5,201.1,WaferRoll
55,9,549.1,681.5,WaferRoll
56,1,420.9,229.1,Caprice
56,2,454.6,298.9,Caprice
56,3,1423.6,306.8,Caprice
56,4,481.7,638.2,Caprice
56,5,1577.5,722.2,Caprice
56,6,558.9,798.7,Caprice
56,7,491.1,373.7,Caprice
56,8,1431.5,338.0,Caprice
56,9,1823.8,490.3,Caprice
56,10,1772.9,393.4,Caprice
57,1,1462.2,300.0,Caprice
57,2,1501.9,706.5,Caprice
57,3,1444.4,323.4,Caprice
57,4,490.9,388.2,Caprice
57,5,567.2,290.1,Caprice
57,6,1515.5,295.6,Caprice
57,7,1417.1,824.6,Caprice
57,8,364.8,776.7,Caprice
58,1,438.3,852.2,Caprice
58,2,1450.0,584.2,Caprice
58,3,545.9,169.1,Caprice
58,4,1507.3,302.4,Caprice
58,5,1442.7,335.7,Caprice
58,6,477.9,642.2,Caprice
58,7,468.1,727.6,Caprice
59,1,1734.2,441.5,WaferRoll
59,2,1613.9,811.4,WaferRoll
59,3,461.1,355.6,WaferRoll
59,4,1364.7,278.8,WaferRoll
59,5,1453.6,797.8,WaferRoll
59,6,1554.6,731.8,WaferRoll
59,7,524.4,719.1,WaferRoll
59,8,1557.3,751.4,WaferRoll
60,1,543.4,621.7,Caprice
60,2,549.6,840.0,Caprice
60,3,455.8,709.0,Caprice
60,4,1508.5,290.2,Caprice
60,5,459.3,721.9,Caprice
60,6,536.7,289.1,Caprice
60,7,1718.4,462.2,Caprice
60,8,1402.4,647.2,Caprice
61,1,633.5,748.6,WaferRoll
61,2,408.7,311.9,WaferRoll
61,3,556.6,316.2,WaferRoll
61,4,587.1,766.0,WaferRoll
61,5,1530.3,684.3,WaferRoll
61,6,1444.5,222.0,WaferRoll
61,7,502.3,359.9,WaferRoll
61,8,528.0,287.4,WaferRoll
62,1,1393.2,299.9,WaferRoll
62,2,454.8,435.9,WaferRoll
62,3,604.7,346.3,WaferRoll
62,4,567.0,707.4,WaferRoll
62,5,460.4,802.0,WaferRoll
62,6,528.1,809.2,WaferRoll
62,7,562.7,308.6,WaferRoll
62,8,1498.7,853.0,WaferRoll
62,9,1544.6,746.2,WaferRoll
63,1,491.2,222.3,Caprice
63,2,730.3,324.3,Caprice
63,3,1526.4,374.8,Caprice
63,4,1459.1,305.3,Caprice
63,5,1427.1,299.8,Caprice
63,6,1772.1,377.2,Caprice
63,7,1422.3,301.8,Caprice
63,8,1509.6,331.7,Caprice
64,1,1439.8,761.6,Caprice
64,2,1469.1,354.7,Caprice
64,3,418.9,221.9,Caprice
64,4,474.7,668.9,Caprice
64,5,1768.9,452.5,Caprice
64,6,1400.9,260.3,Caprice
64,7,637.9,386.3,Caprice
64,8,620.0,737.4,Caprice
64,9,1419.6,373.8,Caprice
64,10,1718.8,357.9,Caprice
65,1,804.1,665.9,Caprice
65,2,411.3,321.4,Caprice
65,3,489.9,404.3,Caprice
65,4,1516.6,757.8,Caprice
65,5,1488.2,726.0,Caprice
65,6,1799.1,433.1,Caprice
66,1,502.1,328.0,Caprice
66,2,1472.2,232.9,Caprice
66,3,1396.6,267.1,Caprice
66,4,1461.0,220.9,Caprice
66,5,1506.9,783.8,Caprice
66,6,479.0,284.9,Caprice
66,7,518.4,239.6,Caprice
66,8,1478.6,294.1,Caprice
66,9,506.9,784.0,Caprice
67,1,1483.3,287.7,Caprice
67,2,519.5,193.9,Caprice
67,3,1461.9,328.0,Caprice
67,4,494.5,781.3,Caprice
67,5,1544.3,734.9,Caprice
67,6,1470.8,305.1,Caprice
67,7,1379.1,325.5,Caprice
67,8,522.6,656.3,Caprice
67,9,1504.9,777.5,Caprice
67,10,402.4,656.1,Caprice
68,1,468.6,221.0,Caprice
68,2,1474.2,737.5,Caprice
68,3,1503.8,258.6,Caprice
68,4,551.4,288.0,Caprice
68,5,1496.8,301.5,Caprice
68,6,573.4,404.6,Caprice
68,7,469.3,733.1,Caprice
68,8,1458.7,317.2,Caprice
68,9,1467.2,715.2,Caprice
69,1,1506.1,580.4,WaferRoll
69,2,1568.2,676.9,WaferRoll
69,3,1719.4,432.6,WaferRoll
69,4,541.3,248.3,WaferRoll
69,5,495.6,261.2,WaferRoll
69,6,1346.4,754.1,WaferRoll
69,7,1378.3,229.6,WaferRoll
69,8,1785.5,440.8,WaferRoll
69,9,1429.8,318.6,WaferRoll
70,1,1492.5,636.8,Caprice
70,2,545.3,264.8,Caprice
70,3,592.9,810.6,Caprice
70,4,498.7,331.6,Caprice
70,5,602.0,813.5,Caprice
70,6,1601.9,689.7,Caprice
70,7,479.3,260.2,Caprice
70,8,643.5,264.0,Caprice
71,1,1390.7,365.6,Caprice
71,2,508.6,424.9,Caprice
71,3,535.0,613.0,Caprice
71,4,473.7,641.0,Caprice
71,5,499.6,707.6,Caprice
71,6,548.2,264.1,Caprice
71,7,1708.1,411.7,Caprice
71,8,576.8,336.0,Caprice
71,9,1486.8,260.8,Caprice
71,10,1397.1,268.9,Caprice
72,1,1429.2,561.6,WaferRoll
72,2,540.2,686.6,WaferRoll
72,3,1733.0,389.3,WaferRoll
72,4,1460.4,309.0,WaferRoll
72,5,534.3,783.2,WaferRoll
72,6,483.6,863.0,WaferRoll
72,7,504.1,389.1,WaferRoll
72,8,1517.0,800.9,WaferRoll
72,9,564.7,394.4,WaferRoll
73,1,1446.1,776.5,WaferRoll
73,2,579.5,382.2,WaferRoll
73,3,1469.0,255.8,WaferRoll
73,4,595.0,713.7,WaferRoll
73,5,1553.6,345.5,WaferRoll
73,6,604.6,446.8,WaferRoll
74,1,48.6,632.0,WaferRoll
74,2,1588.5,756.8,WaferRoll
74,3,1803.9,458.2,WaferRoll
74,4,1793.8,414.0,WaferRoll
74,5,1443.3,629.3,WaferRoll
74,6,1421.1,307.1,WaferRoll
75,1,1704.4,393.1,Caprice
75,2,1514.8,281.4,Caprice
75,3,508.7,265.2,Caprice
75,4,491.7,785.4,Caprice
75,5,649.2,212.7,Caprice
75,6,384.6,761.4,Caprice
75,7,445.9,180.1,Caprice
76,1,556.4,652.5,WaferRoll
76,2,1480.8,817.2,WaferRoll
76,3,1658.4,582.7,WaferRoll
76,4,1568.6,719.6,WaferRoll
76,5,1440.4,373.0,WaferRoll
76,6,1506.6,666.8,WaferRoll
77,1,416.9,421.1,Caprice
77,2,468.5,682.2,Caprice
77,3,1427.4,233.8,Caprice
77,4,1473.7,759.7,Caprice
77,5,1537.7,707.0,Caprice
77,6,515.4,800.5,Caprice
77,7,1465.1,744.1,Caprice
77,8,1517.8,368.7,Caprice
77,9,1499.2,740.0,Caprice
77,10,1466.8,322.2,Caprice
78,1,486.8,743.3,Caprice
78,2,585.7,583.4,Caprice
78,3,541.7,281.9,Caprice
78,4,625.7,390.7,Caprice
78,5,589.3,405.1,Caprice
78,6,474.2,324.7,Caprice
78,7,579.1,749.2,Caprice
78,8,1495.0,282.7,Caprice
78,9,1704.2,450.2,Caprice
79,1,584.5,314.1,Caprice
79,2,1482.7,313.2,Caprice
79,3,1473.5,596.9,Caprice
79,4,1609.4,676.7,Caprice
79,5,433.9,560.6,Caprice
79,6,413.8,298.3,Caprice
79,7,1488.1,731.3,Caprice
80,1,1419.7,668.5,WaferRoll
80,2,1754.3,429.8,WaferRoll
80,3,1497.0,261.7,WaferRoll
80,4,534.6,350.8,WaferRoll
80,5,1359.0,316.7,WaferRoll
80,6,1698.3,406.9,WaferRoll
80,7,1398.0,736.1,WaferRoll
80,8,1430.0,704.4,WaferRoll
81,1,1486.0,760.7,WaferRoll
81,2,571.0,314.3,WaferRoll
81,3,486.5,694.2,WaferRoll
81,4,1729.2,410.4,WaferRoll
81,5,450.5,360.0,WaferRoll
81,6,688.3,370.0,WaferRoll
81,7,522.4,433.3,WaferRoll
81,8,483.6,319.8,WaferRoll
82,1,1545.2,873.1,WaferRoll
82,2,523.3,652.7,WaferRoll
82,3,1673.6,602.2,WaferRoll
82,4,1594.9,755.3,WaferRoll
82,5,543.7,408.3,WaferRoll
82,6,1548.4,644.9,WaferRoll
83,1,476.8,325.0,Caprice
83,2,522.9,496.6,Caprice
83,3,434.5,685.3,Caprice
83,4,1425.1,308.8,Caprice
83,5,531.1,774.0,Caprice
83,6,562.5,787.7,Caprice
83,7,1730.7,459.1,Caprice
83,8,655.9,659.3,Caprice
83,9,1391.0,303.9,Caprice
84,1,525.5,366.5,WaferRoll
84,2,496.4,718.8,WaferRoll
84,3,554.6,781.8,WaferRoll
84,4,1440.6,302.6,WaferRoll
84,5,513.9,329.2,WaferRoll
84,6,443.8,753.5,WaferRoll
84,7,481.1,576.3,WaferRoll
84,8,1434.8,324.2,WaferRoll
84,9,433.1,399.8,WaferRoll
84,10,462.0,280.7,WaferRoll
85,1,510.6,342.9,WaferRoll
85,2,477.0,290.0,WaferRoll
85,3,1544.0,741.7,WaferRoll
85,4,444.3,817.8,WaferRoll
85,5,524.1,785.7,WaferRoll
85,6,582.3,653.9,WaferRoll
85,7,1462.2,589.3,WaferRoll
85,8,1439.2,311.8,WaferRoll
86,1,1732.1,437.5,Caprice
86,2,582.5,298.3,Caprice
86,3,1494.0,655.7,Caprice
86,4,1425.1,307.0,Caprice
86,5,1696.6,416.7,Caprice
86,6,476.5,607.0,Caprice
86,7,497.3,289.8,Caprice
86,8,1481.6,286.4,Caprice
86,9,1386.8,193.1,Caprice
86,10,500.6,586.5,Caprice
87,1,458.0,736.2,WaferRoll
87,2,1226.1,494.4,WaferRoll
87,3,658.9,358.8,WaferRoll
87,4,467.8,445.7,WaferRoll
87,5,1416.4,345.9,WaferRoll
87,6,453.6,298.6,WaferRoll
87,7,491.3,737.3,WaferRoll
87,8,984.7,954.5,WaferRoll
87,9,1444.3,248.7,WaferRoll
88,1,535.7,199.2,Caprice
88,2,1449.7,336.8,Caprice
88,3,1470.5,349.9,Caprice
88,4,1456.9,277.3,Caprice
88,5,1481.8,712.9,Caprice
88,6,1386.9,302.6,Caprice
88,7,585.1,683.6,Caprice
88,8,476.1,729.0,Caprice
88,9,1764.5,411.6,Caprice
89,1,1533.4,782.9,Caprice
89,2,317.5,685.4,Caprice
89,3,478.6,690.3,Caprice
89,4,560.2,291.0,Caprice
89,5,483.9,447.1,Caprice
89,6,1763.4,360.3,Caprice
90,1,628.4,721.2,WaferRoll
90,2,1408.4,834.3,WaferRoll
90,3,566.8,321.6,WaferRoll
90,4,1407.0,241.5,WaferRoll
90,5,1479.7,326.5,WaferRoll
90,6,586.8,319.2,WaferRoll
91,1,1458.4,309.3,Caprice
91,2,1349.0,809.2,Caprice
91,3,428.1,384.8,Caprice
91,4,1550.0,692.5,Caprice
91,5,555.5,302.1,Caprice
91,6,584.1,257.4,Caprice
91,7,638.2,639.9,Caprice
91,8,501.2,686.3,Caprice
92,1,468.1,690.1,WaferRoll
92,2,1752.4,453.8,WaferRoll
92,3,656.8,746.4,WaferRoll
92,4,651.3,753.8,WaferRoll
92,5,567.2,672.5,WaferRoll
92,6,1539.5,625.8,WaferRoll
92,7,1746.7,431.5,WaferRoll
92,8,527.0,727.6,WaferRoll
92,9,1475.6,238.8,WaferRoll
93,1,1447.9,718.3,Caprice
93,2,591.7,265.9,Caprice
93,3,570.9,291.7,Caprice
93,4,1486.6,269.4,Caprice
93,5,604.5,324.0,Caprice
