participant_id,fixation_id,x,y,preference
9,4,571.7,840.1,WaferRoll
9,5,1577.4,706.7,WaferRoll
9,6,1383.4,609.9,WaferRoll
9,7,464.1,349.1,WaferRoll
9,8,1806.5,382.8,WaferRoll
9,9,195.8,362.2,WaferRoll
10,1,549.5,230.3,Caprice
10,2,470.6,343.9,Caprice
10,3,364.7,261.0,Caprice
10,4,439.9,706.1,Caprice
10,5,1551.0,706.3,Caprice
10,6,1467.4,611.6,Caprice
10,7,498.5,710.9,Caprice
11,1,1592.4,457.6,Caprice
11,2,525.0,726.3,Caprice
11,3,1654.7,635.5,Caprice
11,4,532.1,466.6,Caprice
11,5,564.4,247.8,Caprice
11,6,218.1,747.1,Caprice
11,7,1651.6,688.6,Caprice
11,8,574.4,731.3,Caprice
11,9,522.8,717.4,Caprice
11,10,269.1,134.2,Caprice
12,1,521.6,585.4,WaferRoll
12,2,1419.2,329.7,WaferRoll
12,3,1629.9,42.8,WaferRoll
12,4,1400.1,704.5,WaferRoll
12,5,1548.6,272.3,WaferRoll
12,6,1332.6,300.6,WaferRoll
12,7,1508.1,374.6,WaferRoll
12,8,1735.2,318.3,WaferRoll
12,9,494.6,498.2,WaferRoll
13,1,449.1,746.9,WaferRoll
13,2,638.3,618.9,WaferRoll
13,3,1540.5,618.4,WaferRoll
13,4,1356.9,784.7,WaferRoll
13,5,1532.7,748.9,WaferRoll
13,6,1524.9,690.3,WaferRoll
14,1,1487.3,246.4,Caprice
14,2,1528.6,203.7,Caprice
14,3,1448.7,335.8,Caprice
14,4,476.3,706.0,Caprice
14,5,1476.5,775.4,Caprice
14,6,1525.3,424.9,Caprice
14,7,413.9,861.2,Caprice
14,8,1423.1,691.4,Caprice
15,1,362.4,618.8,Caprice
15,2,1521.4,705.0,Caprice
15,3,1602.4,411.8,Caprice
15,4,1565.3,280.3,Caprice
15,5,572.6,706.5,Caprice
15,6,1395.4,314.1,Caprice
15,7,599.3,313.9,Caprice
15,8,1447.4,716.8,Caprice
15,9,1353.5,795.6,Caprice
16,1,622.0,310.2,WaferRoll
16,2,571.9,392.2,WaferRoll
16,3,1494.1,357.9,WaferRoll
16,4,1536.5,212.8,WaferRoll
16,5,1463.4,396.4,WaferRoll
16,6,561.8,615.7,WaferRoll
16,7,495.2,742.7,WaferRoll
16,8,518.9,427.1,WaferRoll
16,9,543.9,352.5,WaferRoll
17,1,489.4,786.0,WaferRoll
17,2,1519.5,453.7,WaferRoll
17,3,424.9,789.4,WaferRoll
17,4,1472.9,202.8,WaferRoll
17,5,1471.6,397.3,WaferRoll
17,6,1642.1,448.0,WaferRoll
18,1,545.3,338.4,Caprice
18,2,1732.7,318.9,Caprice
18,3,1443.0,262.3,Caprice
18,4,1410.3,755.4,Caprice
18,5,1421.2,293.5,Caprice
18,6,636.1,647.3,Caprice
18,7,1500.3,294.1,Caprice
19,1,577.7,385.9,Caprice
19,2,531.1,315.9,Caprice
19,3,1486.1,697.9,Caprice
19,4,1510.9,742.1,Caprice
19,5,1537.6,567.0,Caprice
19,6,1491.6,720.5,Caprice
20,1,496.6,725.1,Caprice
20,2,1737.3,448.1,Caprice
20,3,508.6,767.0,Caprice
20,4,1452.5,413.6,Caprice
20,5,1580.8,236.5,Caprice
20,6,1375.7,253.9,Caprice
20,7,496.8,407.0,Caprice
20,8,1412.4,826.1,Caprice
20,9,448.1,754.4,Caprice
20,10,1558.1,571.2,Caprice
21,1,1505.0,336.1,Caprice
21,2,1560.4,694.5,Caprice
21,3,1669.7,756.2,Caprice
21,4,1413.7,735.4,Caprice
21,5,1898.2,470.4,Caprice
21,6,1465.6,646.1,Caprice
22,1,477.5,390.1,Caprice
22,2,1519.6,344.5,Caprice
22,3,1443.4,670.0,Caprice
22,4,479.5,302.1,Caprice
22,5,1783.6,463.9,Caprice
22,6,483.7,664.2,Caprice
22,7,596.1,444.9,Caprice
22,8,742.7,563.7,Caprice
23,1,1538.5,595.6,Caprice
23,2,522.3,825.1,Caprice
23,3,490.6,400.8,Caprice
23,4,630.0,223.2,Caprice
23,5,538.8,302.0,Caprice
23,6,496.8,244.2,Caprice
23,7,1451.9,328.5,Caprice
23,8,395.6,158.8,Caprice
23,9,1772.2,502.6,Caprice
23,10,1575.1,764.3,Caprice
24,1,472.0,386.9,Caprice
24,2,1701.1,485.8,Caprice
24,3,1837.7,426.1,Caprice
24,4,522.9,681.5,Caprice
24,5,348.4,718.3,Caprice
24,6,1591.8,587.0,Caprice
24,7,1799.3,443.8,Caprice
24,8,511.5,839.4,Caprice
24,9,525.8,369.4,Caprice
24,10,446.0,723.5,Caprice
25,1,585.9,307.8,Caprice
25,2,572.5,319.8,Caprice
25,3,1473.3,638.6,Caprice
25,4,1462.8,282.2,Caprice
25,5,414.4,224.9,Caprice
25,6,1616.0,135.9,Caprice
25,7,1306.0,302.5,Caprice
25,8,585.4,722.0,Caprice
26,1,524.0,264.4,Caprice
26,2,1426.9,739.4,Caprice
26,3,558.7,292.5,Caprice
26,4,1358.6,318.2,Caprice
26,5,481.7,676.1,Caprice
26,6,379.6,677.0,Caprice
27,1,1490.1,723.2,WaferRoll
27,2,1454.9,896.6,WaferRoll
27,3,620.3,688.4,WaferRoll
27,4,1408.8,311.5,WaferRoll
27,5,537.6,258.3,WaferRoll
27,6,436.0,336.0,WaferRoll
27,7,477.2,806.3,WaferRoll
27,8,1667.6,471.2,WaferRoll
28,1,527.6,365.5,WaferRoll
28,2,1473.0,715.0,WaferRoll
28,3,1339.4,248.8,WaferRoll
28,4,1588.8,814.8,WaferRoll
28,5,613.5,284.8,WaferRoll
28,6,1806.5,363.0,WaferRoll
28,7,529.2,347.9,WaferRoll
28,8,1373.3,223.9,WaferRoll
29,1,1379.0,247.5,WaferRoll
29,2,441.0,262.1,WaferRoll
29,3,1425.2,637.7,WaferRoll
29,4,383.2,386.5,WaferRoll
29,5,499.3,820.3,WaferRoll
29,6,429.8,652.7,WaferRoll
29,7,540.5,339.2,WaferRoll
30,1,1459.0,312.4,WaferRoll
30,2,595.8,816.0,WaferRoll
30,3,1491.7,305.6,WaferRoll
30,4,1458.7,391.6,WaferRoll
30,5,497.6,309.1,WaferRoll
30,6,463.8,759.5,WaferRoll
30,7,516.2,338.3,WaferRoll
30,8,1430.0,833.6,WaferRoll
31,1,534.5,191.7,Caprice
31,2,563.2,731.4,Caprice
31,3,1662.4,445.0,Caprice
31,4,528.3,849.2,Caprice
31,5,482.5,725.7,Caprice
31,6,1433.4,348.3,Caprice
31,7,1554.0,635.1,Caprice
31,8,1848.5,467.2,Caprice
31,9,1567.6,269.2,Caprice
31,10,1504.0,774.5,Caprice
32,1,1409.4,193.0,WaferRoll
32,2,1537.1,746.5,WaferRoll
32,3,591.7,456.1,WaferRoll
32,4,1290.6,337.8,WaferRoll
32,5,1507.0,292.6,WaferRoll
32,6,1500.3,278.8,WaferRoll
32,7,1754.5,319.8,WaferRoll
33,1,1727.7,319.4,WaferRoll
33,2,554.8,717.8,WaferRoll
33,3,687.9,206.9,WaferRoll
33,4,469.8,309.3,WaferRoll
33,5,66.6,531.8,WaferRoll
33,6,557.9,630.4,WaferRoll
33,7,581.8,281.1,WaferRoll
34,1,462.5,754.7,WaferRoll
34,2,1382.0,424.8,WaferRoll
34,3,570.8,371.8,WaferRoll
34,4,534.1,734.4,WaferRoll
34,5,431.1,735.2,WaferRoll
34,6,636.8,802.8,WaferRoll
34,7,1734.5,465.9,WaferRoll
34,8,1420.3,215.7,WaferRoll
34,9,579.9,582.7,WaferRoll
35,1,1388.1,206.5,WaferRoll
35,2,1328.5,357.7,WaferRoll
35,3,1743.7,437.4,WaferRoll
35,4,1825.2,485.7,WaferRoll
35,5,1453.9,280.5,WaferRoll
35,6,1573.7,764.5,WaferRoll
35,7,1794.4,391.1,WaferRoll
35,8,401.2,765.4,WaferRoll
35,9,802.7,33.2,WaferRoll
36,1,1816.8,435.5,Caprice
36,2,417.4,288.2,Caprice
36,3,330.3,712.8,Caprice
36,4,1711.6,449.6,Caprice
36,5,1312.8,239.9,Caprice
36,6,1592.5,733.5,Caprice
36,7,500.4,143.7,Caprice
36,8,596.4,834.0,Caprice
36,9,471.3,615.7,Caprice
36,10,1459.1,782.3,Caprice
37,1,441.2,356.4,Caprice
37,2,1398.1,217.8,Caprice
37,3,537.9,346.2,Caprice
37,4,521.1,381.6,Caprice
37,5,1372.6,678.3,Caprice
37,6,1879.4,447.7,Caprice
37,7,481.7,331.1,Caprice
38,1,1449.3,366.2,WaferRoll
38,2,725.9,246.8,WaferRoll
38,3,1479.8,409.7,WaferRoll
38,4,601.0,298.1,WaferRoll
38,5,1418.8,250.4,WaferRoll
38,6,529.6,726.1,WaferRoll
38,7,439.0,726.1,WaferRoll
38,8,501.9,687.1,WaferRoll
38,9,1551.5,746.4,WaferRoll
38,10,656.6,359.4,WaferRoll
39,1,1845.0,409.6,Caprice
39,2,570.3,430.7,Caprice
39,3,492.2,759.4,Caprice
39,4,461.8,721.5,Caprice
39,5,1414.0,472.8,Caprice
39,6,447.0,334.2,Caprice
39,7,1474.3,261.4,Caprice
39,8,1445.9,246.5,Caprice
39,9,1625.3,398.9,Caprice
40,1,1456.7,344.1,WaferRoll
40,2,1461.2,331.1,WaferRoll
40,3,1326.9,287.7,WaferRoll
40,4,1831.3,396.3,WaferRoll
40,5,1611.8,590.7,WaferRoll
40,6,387.8,330.6,WaferRoll
41,1,1400.0,701.2,WaferRoll
41,2,428.5,618.1,WaferRoll
41,3,1387.0,338.4,WaferRoll
41,4,1401.3,821.0,WaferRoll
41,5,568.2,355.5,WaferRoll
41,6,128.9,163.9,WaferRoll
42,1,488.0,300.8,Caprice
42,2,1494.8,375.2,Caprice
42,3,533.3,294.6,Caprice
42,4,651.5,632.7,Caprice
42,5,508.7,667.8,Caprice
42,6,514.3,685.8,Caprice
43,1,491.5,335.3,Caprice
43,2,1475.5,691.5,Caprice
43,3,491.3,331.8,Caprice
43,4,1487.1,313.8,Caprice
43,5,416.1,809.0,Caprice
43,6,1860.8,387.8,Caprice
43,7,1510.1,700.1,Caprice
44,1,1358.5,397.5,Caprice
44,2,1765.5,433.4,Caprice
44,3,1460.3,338.1,Caprice
44,4,1486.7,725.0,Caprice
44,5,488.2,315.1,Caprice
44,6,1695.4,503.2,Caprice
44,7,557.8,304.9,Caprice
44,8,1319.3,304.4,Caprice
45,1,659.1,219.0,Caprice
45,2,509.6,422.4,Caprice
45,3,596.3,266.9,Caprice
45,4,659.0,310.0,Caprice
45,5,1389.4,780.9,Caprice
45,6,1685.0,385.9,Caprice
46,1,414.7,323.3,Caprice
46,2,1430.2,324.4,Caprice
46,3,503.3,252.2,Caprice
46,4,1361.6,250.3,Caprice
46,5,1643.9,405.3,Caprice
46,6,508.0,694.0,Caprice
46,7,1482.3,706.9,Caprice
46,8,509.1,382.7,Caprice
46,9,453.5,381.3,Caprice
47,1,1443.0,226.4,Caprice
47,2,429.6,250.9,Caprice
47,3,441.1,274.9,Caprice
47,4,511.7,792.9,Caprice
47,5,1437.9,322.9,Caprice
47,6,1346.8,331.2,Caprice
47,7,1776.3,504.4,Caprice
48,1,1493.1,799.0,WaferRoll
48,2,545.7,796.6,WaferRoll
48,3,1629.1,618.0,WaferRoll
48,4,1568.4,740.6,WaferRoll
48,5,485.2,213.0,WaferRoll
48,6,1483.4,253.7,WaferRoll
48,7,579.9,349.9,WaferRoll
49,1,1773.7,375.6,Caprice
49,2,485.1,641.3,Caprice
49,3,1424.2,333.5,Caprice
49,4,1747.2,394.5,Caprice
49,5,1483.1,396.8,Caprice
49,6,1491.0,344.6,Caprice
50,1,1387.7,709.0,Caprice
50,2,648.7,650.1,Caprice
50,3,503.6,343.1,Caprice
50,4,1614.1,475.8,Caprice
50,5,1590.2,697.7,Caprice
50,6,1717.9,441.9,Caprice
50,7,1452.5,288.9,Caprice
50,8,535.1,437.3,Caprice
51,1,1697.4,279.8,WaferRoll
51,2,1313.7,307.0,WaferRoll
51,3,1856.7,389.9,WaferRoll
51,4,1465.6,377.5,WaferRoll
51,5,506.1,342.3,WaferRoll
51,6,1755.8,448.3,WaferRoll
51,7,1452.8,257.6,WaferRoll
51,8,1515.6,432.2,WaferRoll
51,9,1521.1,641.5,WaferRoll
51,10,1655.5,402.9,WaferRoll
52,1,912.6,524.1,WaferRoll
52,2,1509.6,277.4,WaferRoll
52,3,1538.2,727.3,WaferRoll
52,4,1579.1,561.4,WaferRoll
52,5,557.3,252.4,WaferRoll
52,6,1586.6,364.2,WaferRoll
52,7,1517.0,302.8,WaferRoll
52,8,446.7,407.0,WaferRoll
53,1,1505.1,722.8,WaferRoll
53,2,1471.7,271.8,WaferRoll
53,3,625.6,853.2,WaferRoll
53,4,557.5,392.2,WaferRoll
53,5,1458.5,653.8,WaferRoll
53,6,1712.0,384.5,WaferRoll
53,7,1475.0,355.1,WaferRoll
53,8,527.4,355.2,WaferRoll
53,9,1387.0,627.0,WaferRoll
54,1,507.6,364.2,Caprice
54,2,1655.6,385.8,Caprice
54,3,1488.2,723.6,Caprice
54,4,523.8,262.9,Caprice
54,5,478.9,425.7,Caprice
54,6,512.3,383.4,Caprice
54,7,610.6,720.9,Caprice
55,1,453.1,396.6,WaferRoll
55,2,1778.5,446.3,WaferRoll
55,3,1516.1,608.6,WaferRoll
55,4,1515.3,696.9,WaferRoll
55,5,1745.3,319.6,WaferRoll
55,6,481.9,804.8,WaferRoll
55,7,329.5,359.0,WaferRoll
55,8,514.0,365.1,WaferRoll
55,9,1533.7,548.0,WaferRoll
56,1,1480.6,350.0,Caprice
56,2,1889.5,470.3,Caprice
56,3,1710.8,239.7,Caprice
56,4,1555.2,543.5,Caprice
56,5,1613.3,327.3,Caprice
56,6,570.7,186.4,Caprice
56,7,1466.0,385.2,Caprice
56,8,701.0,421.2,Caprice
57,1,1339.9,208.0,Caprice
57,2,1537.6,221.3,Caprice
57,3,1827.4,418.6,Caprice
57,4,470.3,761.4,Caprice
57,5,525.8,275.6,Caprice
57,6,1778.9,324.6,Caprice
57,7,806.4,892.8,Caprice
58,1,1508.4,416.6,Caprice
58,2,532.6,612.7,Caprice
58,3,1774.3,505.9,Caprice
58,4,1784.5,389.9,Caprice
58,5,579.9,339.5,Caprice
58,6,1771.2,280.4,Caprice
58,7,536.5,683.4,Caprice
58,8,1530.6,739.8,Caprice
58,9,1572.0,339.2,Caprice
59,1,1645.0,576.1,WaferRoll
59,2,650.4,553.3,WaferRoll
59,3,564.4,466.8,WaferRoll
59,4,546.6,292.4,WaferRoll
59,5,1496.5,383.2,WaferRoll
59,6,440.1,402.8,WaferRoll
59,7,1709.8,433.2,WaferRoll
60,1,493.9,659.4,WaferRoll
60,2,525.6,711.5,WaferRoll
60,3,541.2,290.4,WaferRoll
60,4,475.4,672.9,WaferRoll
60,5,391.6,688.5,WaferRoll
60,6,515.0,288.5,WaferRoll
60,7,489.4,324.8,WaferRoll
60,8,1300.8,442.4,WaferRoll
60,9,1532.7,277.9,WaferRoll
61,1,463.9,190.0,WaferRoll
61,2,495.4,284.7,WaferRoll
61,3,1643.7,679.2,WaferRoll
61,4,1730.3,477.9,WaferRoll
61,5,644.4,359.9,WaferRoll
61,6,1432.7,289.0,WaferRoll
62,1,543.6,649.0,Caprice
62,2,570.7,776.7,Caprice
62,3,1456.1,727.1,Caprice
62,4,576.6,312.0,Caprice
62,5,1473.9,838.4,Caprice
62,6,1533.9,672.8,Caprice
62,7,501.6,698.8,Caprice
62,8,462.1,268.8,Caprice
63,1,439.2,785.0,Caprice
63,2,513.0,635.7,Caprice
63,3,484.2,777.2,Caprice
63,4,1749.2,505.7,Caprice
63,5,532.6,351.3,Caprice
63,6,511.1,750.1,Caprice
63,7,543.0,758.7,Caprice
63,8,1352.0,283.9,Caprice
63,9,1741.7,406.7,Caprice
63,10,541.0,352.0,Caprice
64,1,1361.3,364.0,Caprice
64,2,1628.6,522.0,Caprice
64,3,1663.3,372.2,Caprice
64,4,544.5,676.6,Caprice
64,5,1506.4,493.6,Caprice
64,6,1416.7,756.3,Caprice
64,7,496.9,629.5,Caprice
64,8,502.0,456.9,Caprice
65,1,1471.4,277.0,WaferRoll
65,2,1751.1,401.7,WaferRoll
65,3,1615.0,762.0,WaferRoll
65,4,550.1,339.7,WaferRoll
65,5,364.8,206.7,WaferRoll
65,6,1393.6,271.7,WaferRoll
65,7,1976.9,773.4,WaferRoll
65,8,451.5,389.5,WaferRoll
65,9,1836.4,438.4,WaferRoll
66,1,1496.1,770.1,Caprice
66,2,1507.7,701.6,Caprice
66,3,740.3,638.5,Caprice
66,4,1463.4,675.3,Caprice
66,5,1550.8,742.6,Caprice
66,6,572.2,375.4,Caprice
67,1,73.4,27.5,Caprice
67,2,572.8,713.3,Caprice
67,3,1544.0,823.1,Caprice
67,4,1541.9,811.6,Caprice
67,5,1831.9,448.2,Caprice
67,6,381.1,357.1,Caprice
67,7,576.6,791.6,Caprice
68,1,1499.0,653.9,Caprice
68,2,1453.8,734.3,Caprice
68,3,1527.7,313.5,Caprice
68,4,492.7,268.5,Caprice
68,5,1510.9,623.6,Caprice
68,6,1534.9,428.9,Caprice
68,7,1449.2,571.1,Caprice
69,1,447.2,362.6,Caprice
69,2,399.3,638.8,Caprice
69,3,1486.0,925.8,Caprice
69,4,1467.3,507.9,Caprice
69,5,1424.8,233.0,Caprice
69,6,1365.1,319.4,Caprice
69,7,1363.1,336.9,Caprice
69,8,1671.0,822.9,Caprice
69,9,1530.3,681.1,Caprice
70,1,1377.0,293.8,Caprice
70,2,549.6,794.2,Caprice
70,3,1598.2,675.6,Caprice
70,4,1586.2,675.8,Caprice
70,5,1544.4,230.3,Caprice
70,6,1602.4,749.9,Caprice
70,7,572.3,325.1,Caprice
71,1,1795.0,354.2,WaferRoll
71,2,588.3,651.3,WaferRoll
71,3,445.7,495.4,WaferRoll
71,4,442.3,732.0,WaferRoll
71,5,1515.9,276.9,WaferRoll
71,6,522.4,705.3,WaferRoll
71,7,635.8,805.0,WaferRoll
71,8,1434.7,207.9,WaferRoll
71,9,1636.6,328.1,WaferRoll
72,1,1500.4,887.2,WaferRoll
72,2,689.3,296.5,WaferRoll
72,3,505.2,793.6,WaferRoll
72,4,477.8,685.4,WaferRoll
72,5,453.4,663.3,WaferRoll
72,6,1733.5,358.1,WaferRoll
72,7,1520.9,674.8,WaferRoll
72,8,1479.7,371.7,WaferRoll
72,9,480.7,175.8,WaferRoll
72,10,1494.6,669.1,WaferRoll
73,1,1479.2,368.7,WaferRoll
73,2,1478.5,201.0,WaferRoll
73,3,478.3,752.3,WaferRoll
73,4,1434.4,399.0,WaferRoll
73,5,1541.7,625.7,WaferRoll
73,6,468.5,447.0,WaferRoll
73,7,493.8,241.6,WaferRoll
73,8,1744.1,341.8,WaferRoll
73,9,1413.4,340.0,WaferRoll
73,10,1767.4,407.6,WaferRoll
74,1,1828.7,385.1,Caprice
74,2,569.9,313.3,Caprice
74,3,422.5,289.6,Caprice
74,4,1459.6,682.0,Caprice
74,5,497.6,682.7,Caprice
74,6,1772.8,511.1,Caprice
75,1,513.3,840.0,WaferRoll
75,2,1421.1,854.3,WaferRoll
75,3,1549.5,742.5,WaferRoll
75,4,541.7,628.5,WaferRoll
75,5,1765.2,414.6,WaferRoll
75,6,1649.8,677.2,WaferRoll
75,7,507.2,704.9,WaferRoll
75,8,506.1,407.2,WaferRoll
76,1,1495.2,313.4,Caprice
76,2,526.6,426.5,Caprice
76,3,1654.2,465.4,Caprice
76,4,1480.6,262.4,Caprice
76,5,395.9,664.0,Caprice
76,6,1620.3,813.8,Caprice
77,1,1362.0,726.4,Caprice
77,2,402.1,720.8,Caprice
77,3,1337.4,333.8,Caprice
77,4,1469.0,587.9,Caprice
77,5,1512.2,679.7,Caprice
77,6,1531.6,757.1,Caprice
77,7,1626.5,516.4,Caprice
77,8,1848.7,354.8,Caprice
78,1,1824.3,364.8,Caprice
78,2,1663.9,466.1,Caprice
78,3,560.0,399.5,Caprice
78,4,1470.4,605.3,Caprice
78,5,1388.8,795.9,Caprice
78,6,1554.7,767.7,Caprice
78,7,1462.5,872.1,Caprice
78,8,466.6,636.2,Caprice
78,9,1678.4,414.3,Caprice
78,10,499.6,869.0,Caprice
79,1,537.7,596.3,Caprice
79,2,585.9,303.0,Caprice
79,3,1640.8,333.7,Caprice
79,4,1453.1,635.4,Caprice
79,5,486.3,702.4,Caprice
79,6,553.4,300.2,Caprice
79,7,600.5,799.6,Caprice
79,8,498.1,659.6,Caprice
79,9,551.9,714.5,Caprice
79,10,1478.5,768.9,Caprice
80,1,1435.6,269.4,WaferRoll
80,2,1338.2,275.6,WaferRoll
80,3,599.6,644.9,WaferRoll
80,4,579.5,341.8,WaferRoll
80,5,1474.8,221.7,WaferRoll
80,6,1755.4,428.1,WaferRoll
80,7,1561.4,352.2,WaferRoll
80,8,537.7,686.7,WaferRoll
81,1,1526.7,741.7,Caprice
81,2,1518.8,676.6,Caprice
81,3,1668.3,356.5,Caprice
81,4,522.5,308.9,Caprice
81,5,492.6,425.9,Caprice
81,6,1404.2,316.9,Caprice
81,7,1378.1,204.9,Caprice
81,8,1476.2,641.6,Caprice
81,9,1451.4,359.2,Caprice
82,1,480.9,667.8,WaferRoll
82,2,1479.5,286.2,WaferRoll
82,3,585.4,538.6,WaferRoll
82,4,513.0,216.9,WaferRoll
82,5,534.9,700.7,WaferRoll
82,6,1408.2,402.8,WaferRoll
82,7,554.6,409.2,WaferRoll
82,8,566.0,338.2,WaferRoll
82,9,474.1,249.8,WaferRoll
83,1,1427.3,281.6,Caprice
83,2,592.8,575.8,Caprice
83,3,496.2,663.4,Caprice
83,4,1709.9,435.8,Caprice
83,5,1471.0,737.1,Caprice
83,6,1408.7,351.8,Caprice
83,7,1551.1,554.5,Caprice
83,8,1272.2,566.6,Caprice
83,9,557.9,400.2,Caprice
83,10,1511.5,393.6,Caprice
84,1,640.0,677.4,Caprice
84,2,548.0,324.4,Caprice
84,3,1506.8,695.1,Caprice
84,4,451.2,770.7,Caprice
84,5,551.9,330.9,Caprice
84,6,446.0,314.4,Caprice
84,7,466.6,729.4,Caprice
84,8,504.7,332.4,Caprice
84,9,1523.0,404.5,Caprice
85,1,568.9,402.8,Caprice
85,2,1463.7,771.7,Caprice
85,3,452.9,566.4,Caprice
85,4,1498.6,366.4,Caprice
85,5,1480.2,696.4,Caprice
85,6,1679.4,448.7,Caprice
85,7,557.5,337.0,Caprice
85,8,346.5,248.8,Caprice
86,1,755.4,270.5,Caprice
86,2,1458.4,811.9,Caprice
86,3,1552.7,688.0,Caprice
86,4,1405.1,325.5,Caprice
86,5,1456.7,652.5,Caprice
86,6,1485.6,774.2,Caprice
86,7,1515.7,721.6,Caprice
86,8,558.6,736.1,Caprice
87,1,515.0,682.3,WaferRoll
87,2,1671.4,423.6,WaferRoll
87,3,696.0,686.7,WaferRoll
87,4,464.8,726.2,WaferRoll
87,5,473.8,607.7,WaferRoll
87,6,1404.8,406.4,WaferRoll
87,7,1527.7,767.2,WaferRoll
87,8,617.1,329.8,WaferRoll
87,9,1520.9,756.4,WaferRoll
88,1,381.0,247.7,Caprice
88,2,567.2,376.8,Caprice
88,3,537.8,694.2,Caprice
88,4,431.7,254.8,Caprice
88,5,1420.3,798.0,Caprice
88,6,482.6,369.5,Caprice
88,7,463.5,408.5,Caprice
88,8,1410.6,258.8,Caprice
88,9,1443.9,302.7,Caprice
89,1,1594.5,725.4,WaferRoll
89,2,512.2,314.5,WaferRoll
89,3,1513.9,702.3,WaferRoll
89,4,1572.3,339.3,WaferRoll
89,5,483.5,825.4,WaferRoll
89,6,82.4,470.7,WaferRoll
89,7,1736.1,437.9,WaferRoll
89,8,430.4,321.4,WaferRoll
89,9,1511.6,324.8,WaferRoll
89,10,1416.6,179.5,WaferRoll
90,1,593.3,190.0,Caprice
90,2,1449.8,429.8,Caprice
90,3,1554.7,288.1,Caprice
90,4,480.9,376.0,Caprice
90,5,1451.7,719.5,Caprice
90,6,644.3,830.3,Caprice
90,7,1359.9,292.1,Caprice
90,8,1448.1,266.4,Caprice
90,9,1430.3,355.2,Caprice
91,1,1734.5,428.0,WaferRoll
91,2,1453.7,290.5,WaferRoll
91,3,1455.6,259.9,WaferRoll
91,4,135.0,925.6,WaferRoll
91,5,1332.0,396.4,WaferRoll
91,6,1508.4,241.0,WaferRoll
92,1,568.2,758.7,Caprice
92,2,1542.4,641.4,Caprice
92,3,515.3,333.0,Caprice
92,4,571.1,172.7,Caprice
92,5,563.3,765.0,Caprice
92,6,506.8,712.5,Caprice
92,7,549.2,649.1,Caprice
93,1,521.2,675.3,Caprice
93,2,1461.9,727.9,Caprice
93,3,1728.5,519.0,Caprice
93,4,1449.4,395.5,Caprice
93,5,463.8,760.5,Caprice
93,6,1533.8,770.4,Caprice
94,1,566.2,700.7,WaferRoll
94,2,1740.3,535.3,WaferRoll
94,3,479.0,298.5,WaferRoll
94,4,1664.7,296.6,WaferRoll
94,5,1421.8,291.1,WaferRoll
94,6,1547.6,225.4,WaferRoll
94,7,1508.0,252.5,WaferRoll
94,8,1487.6,714.1,WaferRoll
94,9,1675.6,551.6,WaferRoll
94,10,592.8,283.7,WaferRoll
95,1,368.0,714.8,Caprice
95,2,539.4,647.6,Caprice
95,3,1628.3,677.9,Caprice
95,4,509.6,143.3,Caprice
95,5,549.0,814.7,Caprice
